property_id,date,month,occupancy_rate,effective_rent_psf,noi,energy_cost,maintenance_cost,water_usage,tenant_satisfaction_score,work_orders_count,work_orders_avg_days,collections_rate
CBRE_00008,2023-12-20,2023-12,0.8843440830109421,25.113962572480638,51794.54495550902,21706.7375,9039.530585549574,75217.40416666666,7.1,7,5.5,0.989
CBRE_00008,2024-01-19,2024-01,0.8945966439886338,24.469450183765684,53764.90877008393,22463.424867455265,9747.537238114663,76560.40322675064,8.7,9,8.4,0.946
CBRE_00008,2024-02-18,2024-02,0.9231902198302202,24.681020766371613,56118.71775793309,22740.391666666666,10588.772139789075,77051.97499999999,8.7,5,4.6,0.959
CBRE_00008,2024-03-19,2024-03,0.9399619025668072,25.22480869445533,54356.25489515898,22463.424867455265,8675.784955745177,76560.40322675064,8.6,10,2.6,0.98
CBRE_00008,2024-04-18,2024-04,0.8948887231375271,24.58755825346651,50867.096302461076,21706.7375,8512.886573764516,75217.40416666666,8.8,9,6.6,0.986
CBRE_00008,2024-05-18,2024-05,0.8358531393641667,24.883210632637258,53270.50283016777,20673.083333333332,9668.118683420367,73382.83333333333,7.5,6,8.5,0.941
CBRE_00008,2024-06-17,2024-06,0.7864773311141892,24.957153782337024,53350.5690678739,19639.42916666667,9141.784567779438,71548.2625,6.9,4,8.4,0.969
CBRE_00008,2024-07-17,2024-07,0.7915249520731994,25.063755565722808,50623.16738307978,18882.7417992114,11321.866074447176,70205.26343991602,8.4,8,9.9,0.945
CBRE_00008,2024-08-16,2024-08,0.7793831128933245,24.86368701848958,49467.74172563367,18605.774999999998,9476.87341758095,69713.69166666667,8.0,5,5.0,0.952
CBRE_00008,2024-09-15,2024-09,0.7781092546718735,24.920291028026334,50016.296680592546,18882.7417992114,9041.843527245082,70205.26343991602,8.8,3,2.9,0.976
CBRE_00008,2024-10-15,2024-10,0.8319367016523624,24.89880837382904,50741.68311619416,19639.429166666665,10643.353705915972,71548.2625,8.7,5,5.0,0.982
CBRE_00008,2024-11-14,2024-11,0.8711082017551394,24.903550500879795,52667.293326551,20673.083333333332,9398.664881029807,73382.83333333333,8.5,10,4.2,0.949
CBRE_00008,2024-12-14,2024-12,0.8735857533874403,24.588564483286763,51941.64811922364,21706.7375,9336.692590629733,75217.40416666666,7.5,6,5.7,0.988
CBRE_00008,2025-01-13,2025-01,0.8901304397157237,25.312022737890363,55778.131179556825,22463.424867455265,9494.791487548811,76560.40322675064,8.8,5,7.3,0.982
CBRE_00008,2025-02-12,2025-02,0.9089920256151279,25.17334298194275,56328.600219258755,22740.391666666666,8578.625906838586,77051.97499999999,7.1,6,9.5,0.97
CBRE_00008,2025-03-14,2025-03,0.9092591436799643,24.820085823659497,57547.1364384923,22463.424867455265,8788.151651797561,76560.40322675064,7.5,7,7.7,0.973
CBRE_00008,2025-04-13,2025-04,0.8496260292440261,25.060136024280485,54805.52810594882,21706.7375,10086.175924500878,75217.40416666666,8.6,3,4.5,0.947
CBRE_00008,2025-05-13,2025-05,0.8561990411497159,25.624968091437044,55638.76992343243,20673.083333333332,8223.507942639224,73382.83333333333,7.1,5,2.4,0.971
CBRE_00008,2025-06-12,2025-06,0.8252277947847023,24.673915153131116,51474.2002053363,19639.42916666667,9579.321283523741,71548.2625,8.0,6,5.4,0.989
CBRE_00008,2025-07-12,2025-07,0.8301225239156995,25.176548784664497,52899.60101687342,18882.7417992114,8794.35652133885,70205.26343991602,7.7,10,3.5,0.96
CBRE_00008,2025-08-11,2025-08,0.8214587511552063,25.21407226733144,48929.68543009902,18605.774999999998,9684.720094786071,69713.69166666667,7.9,4,4.2,0.947
CBRE_00008,2025-09-10,2025-09,0.8062428816824435,25.641060263673147,49365.48003396067,18882.741799211395,9127.675051714255,70205.26343991602,7.7,7,6.4,0.988
CBRE_00008,2025-10-10,2025-10,0.8188997681796194,25.61745371931559,51073.006736156814,19639.42916666666,11791.490033338887,71548.2625,7.5,7,2.0,0.977
CBRE_00009,2023-11-20,2023-11,0.9135906821592219,6.419049231710337,-39493.35049852257,37058.333333333336,12908.716198430093,191372.25,7.2,7,7.6,0.983
CBRE_00009,2023-12-20,2023-12,0.952582932897589,6.368059977909826,-41242.58325415211,38911.25000000001,14113.971947993454,196156.55625,7.4,5,2.9,0.96
CBRE_00009,2024-01-19,2024-01,0.99,6.186167651406547,-39512.69930421603,40267.67914219117,17390.250659398298,199658.9115039693,7.2,3,8.9,0.977
CBRE_00009,2024-02-18,2024-02,0.99,6.412424833613757,-42772.47895018288,40764.16666666667,16188.025476991477,200940.86250000002,7.4,3,4.3,0.959
CBRE_00009,2024-03-19,2024-03,0.9821561386236168,6.332011803720745,-42549.22613894167,40267.67914219117,15620.528488844475,199658.9115039693,7.0,7,3.3,0.979
CBRE_00009,2024-04-18,2024-04,0.95689745026301,6.4279375681178434,-40268.68773390763,38911.25000000001,14802.651558598911,196156.55625,7.7,7,3.6,0.962
CBRE_00009,2024-05-18,2024-05,0.9410939226359619,6.343175169913371,-39202.79376040846,37058.333333333336,16455.37962412712,191372.25,6.6,5,6.4,0.983
CBRE_00009,2024-06-17,2024-06,0.9243987142515236,6.43477491562567,-38752.400805977384,35205.41666666667,15675.854066473628,186587.94375,8.4,3,4.0,0.965
CBRE_00009,2024-07-17,2024-07,0.9226449754317085,6.392545553578141,-38584.825514949836,33848.9875244755,14215.030638950688,183085.5884960307,8.1,5,4.8,0.971
CBRE_00009,2024-08-16,2024-08,0.9014291872660658,6.46090993585782,-37534.17947373556,33352.5,15022.283584780953,181803.63749999998,7.7,4,6.6,0.982
CBRE_00009,2024-09-15,2024-09,0.9006278471476478,6.436155444948245,-33731.94614853339,33848.9875244755,14595.727688875344,183085.5884960307,8.1,5,3.1,0.988
CBRE_00009,2024-10-15,2024-10,0.9121216433932599,6.46605988617835,-37038.81236380993,35205.416666666664,13530.147464823942,186587.94375,8.3,8,2.9,0.971
CBRE_00009,2024-11-14,2024-11,0.9431821989538284,6.392275801170454,-40372.35430219064,37058.333333333336,16430.175687443538,191372.25,6.6,6,8.4,0.958
CBRE_00009,2024-12-14,2024-12,0.989328587616092,6.406612287653638,-40869.06848347266,38911.25000000001,13563.347444348794,196156.55625,6.7,9,2.6,0.972
CBRE_00009,2025-01-13,2025-01,0.9777443265046956,6.419942976584645,-40820.721134339554,40267.67914219117,11936.399496031332,199658.9115039693,7.4,7,9.2,0.949
CBRE_00009,2025-02-12,2025-02,0.99,6.444588220413504,-41031.31791459465,40764.16666666667,14297.901743288749,200940.86250000002,7.4,7,6.8,0.981
CBRE_00009,2025-03-14,2025-03,0.9748203376111243,6.432199014901918,-40518.876053475215,40267.67914219117,14728.341216955094,199658.9115039693,8.3,9,3.4,0.947
CBRE_00009,2025-04-13,2025-04,0.9715313889465189,6.3787480632725275,-40021.94731687257,38911.25000000001,15469.157436924297,196156.55625,7.4,9,8.7,0.962
CBRE_00009,2025-05-13,2025-05,0.9713479905316235,6.411111608647652,-40701.84788772818,37058.333333333336,11511.743009442593,191372.25,8.1,12,2.5,0.974
CBRE_00009,2025-06-12,2025-06,0.860513463554123,6.44375580203203,-39128.300441682324,35205.41666666667,17716.42544783167,186587.94375,7.6,5,6.2,0.967
CBRE_00009,2025-07-12,2025-07,0.8686850103652594,6.543302024603512,-36347.831060086464,33848.9875244755,16720.49120572482,183085.5884960307,8.8,4,6.9,0.954
CBRE_00009,2025-08-11,2025-08,0.9167875374074477,6.522557101043207,-38443.66029710095,33352.5,17577.26831847001,181803.63749999998,6.6,7,9.8,0.974
CBRE_00009,2025-09-10,2025-09,0.9066651935152737,6.489754109005402,-38476.83759164531,33848.9875244755,14397.924983730267,183085.5884960307,8.2,3,2.8,0.953
CBRE_00009,2025-10-10,2025-10,0.9257511543425035,6.460552071526845,-38867.83015623127,35205.416666666664,14976.568068977822,186587.94375,8.3,6,2.8,0.963
CBRE_00010,2023-11-20,2023-11,0.8091403799271133,82.47082110007265,395630.47803141264,18834.666666666668,13979.627216794177,119266.91666666667,7.9,6,7.3,0.99
CBRE_00010,2023-12-20,2023-12,0.8543342144903389,82.15603288586458,405222.61566289666,19776.4,13368.65006075669,122248.58958333333,7.5,4,3.1,0.982
CBRE_00010,2024-01-19,2024-01,0.8778488492515164,81.98929691998617,404819.7303715752,20465.7966471812,12648.967322866765,124431.32564988542,7.6,6,6.3,0.943
CBRE_00010,2024-02-18,2024-02,0.8758495351341807,81.48314960795236,406073.33820600464,20718.133333333335,13779.971228659006,125230.26250000001,8.9,8,5.0,0.941
CBRE_00010,2024-03-19,2024-03,0.881571954295445,82.89120588867354,424453.0375678165,20465.7966471812,14413.7335234428,124431.32564988542,7.7,6,6.0,0.942
CBRE_00010,2024-04-18,2024-04,0.8110360878627594,82.1016371684972,438647.9562562868,19776.4,13483.539910285312,122248.58958333333,7.8,11,4.1,0.952
CBRE_00010,2024-05-18,2024-05,0.7986223044245455,82.59432067732021,400375.2327187961,18834.666666666668,15862.271119174236,119266.91666666667,7.9,6,8.3,0.962
CBRE_00010,2024-06-17,2024-06,0.7512807734454205,81.65116827606371,408229.5974744336,17892.933333333334,16681.30840318478,116285.24375000001,7.2,8,4.9,0.975
CBRE_00010,2024-07-17,2024-07,0.7783651588220375,82.4330525649386,409347.4969196087,17203.536686152136,13369.191480606492,114102.50768344793,8.6,5,5.6,0.956
CBRE_00010,2024-08-16,2024-08,0.7852179825510621,82.48230104270303,397727.526662844,16951.2,13617.587042313373,113303.57083333333,7.3,4,2.8,0.978
CBRE_00010,2024-09-15,2024-09,0.802995674219795,82.97447789651075,369300.4756716176,17203.536686152136,15479.594263761224,114102.50768344793,8.4,11,4.4,0.953
CBRE_00010,2024-10-15,2024-10,0.7885612843902735,81.4214946464066,403321.3626959943,17892.933333333334,15562.184868397188,116285.24375000001,8.2,7,7.2,0.971
CBRE_00010,2024-11-14,2024-11,0.7932326375410232,82.62693954154311,381987.3649171121,18834.666666666668,14623.719991016866,119266.91666666667,7.9,3,7.7,0.958
CBRE_00010,2024-12-14,2024-12,0.829237925995718,82.89697799763913,437431.78648517694,19776.4,13691.151959010625,122248.58958333333,8.8,8,3.8,0.94
CBRE_00010,2025-01-13,2025-01,0.8544507507383476,82.86888562738883,448015.93161590997,20465.7966471812,11822.447588782852,124431.32564988542,7.0,8,9.5,0.977
CBRE_00010,2025-02-12,2025-02,0.8887567904674503,83.33969901935369,442345.81653540354,20718.133333333335,14457.426457752754,125230.26250000001,8.2,6,3.4,0.956
CBRE_00010,2025-03-14,2025-03,0.8861716288309608,84.04942441975084,406143.3586679274,20465.7966471812,13101.087367963008,124431.32564988542,8.5,3,9.1,0.952
CBRE_00010,2025-04-13,2025-04,0.8348261246910904,81.76341851886792,426064.65699242754,19776.4,14379.347259455477,122248.58958333333,8.4,6,3.1,0.949
CBRE_00010,2025-05-13,2025-05,0.7965925605974966,83.8596942127563,415762.68360796705,18834.666666666668,12018.309959092032,119266.91666666667,8.5,7,9.0,0.962
CBRE_00010,2025-06-12,2025-06,0.7930752586390852,83.24266194621312,409933.4697073161,17892.933333333334,15687.89869599669,116285.24375000001,7.2,5,4.0,0.98
CBRE_00010,2025-07-12,2025-07,0.7565115846757554,83.65016675003818,402912.3892708691,17203.536686152136,15506.867565272669,114102.50768344793,8.4,3,4.6,0.981
CBRE_00010,2025-08-11,2025-08,0.7716374773202219,83.31712789755268,382384.0108063974,16951.2,14891.264350281112,113303.57083333333,7.3,5,2.9,0.97
CBRE_00010,2025-09-10,2025-09,0.768270732957562,83.2324523946336,390345.17569584673,17203.536686152136,14411.037743643055,114102.50768344793,7.1,4,10.0,0.968
CBRE_00010,2025-10-10,2025-10,0.780851227606291,84.05279356600256,404891.4789813921,17892.93333333333,12421.298642361511,116285.24375000001,6.6,4,6.0,0.976
CBRE_00011,2023-11-20,2023-11,0.9747734801560424,26.06301350553079,77630.26740984105,21409.25,6495.04567413759,84321.16666666667,8.1,15,3.5,0.952
CBRE_00011,2023-12-20,2023-12,0.99,25.884759949720237,73717.68547118038,22479.7125,5104.267962678018,86429.19583333333,8.8,8,5.2,0.981
CBRE_00011,2024-01-19,2024-01,0.96330302376395,25.4578784798609,78820.84989443675,23263.3454375972,6094.694887736185,87972.38028717042,7.8,9,7.9,0.978
CBRE_00011,2024-02-18,2024-02,0.99,26.367799453908507,79323.29141483254,23550.175000000003,6635.071936063202,88537.225,8.2,7,6.3,0.972
CBRE_00011,2024-03-19,2024-03,0.9830443937375972,26.418386822952755,82603.19020196836,23263.3454375972,4887.5559881719455,87972.38028717042,7.1,8,8.7,0.975
CBRE_00011,2024-04-18,2024-04,0.99,26.15427205011206,81936.53366680494,22479.7125,5915.983173542721,86429.19583333333,6.6,9,8.7,0.958
CBRE_00011,2024-05-18,2024-05,0.99,26.332496749923877,78598.2890409717,21409.25,6488.004579160574,84321.16666666667,8.5,8,8.8,0.973
CBRE_00011,2024-06-17,2024-06,0.9064634290631575,26.320148655493007,80228.23978369925,20338.787500000002,5913.198999248787,82213.1375,8.1,8,5.6,0.951
CBRE_00011,2024-07-17,2024-07,0.9077696292548049,25.83475414166195,74157.21557857785,19555.1545624028,5426.980653444442,80669.95304616292,6.8,15,3.9,0.951
CBRE_00011,2024-08-16,2024-08,0.8865408664555245,26.137067374245063,75977.73754080043,19268.325,5558.459555634138,80105.10833333334,6.8,2,5.5,0.941
CBRE_00011,2024-09-15,2024-09,0.9286329556379773,25.907557488826644,74569.10196132348,19555.1545624028,6951.509959843917,80669.95304616292,7.8,12,3.4,0.983
CBRE_00011,2024-10-15,2024-10,0.9404636804214197,26.16959478865338,75216.12800941966,20338.7875,6100.18797286028,82213.1375,6.9,11,9.5,0.949
CBRE_00011,2024-11-14,2024-11,0.9566635001801184,26.382414405631998,76595.93500155822,21409.25,4974.0480188469155,84321.16666666667,6.8,9,7.5,0.97
CBRE_00011,2024-12-14,2024-12,0.9763839232103505,26.44290613513836,80054.77215125201,22479.7125,5284.883286714567,86429.19583333333,6.6,8,2.1,0.984
CBRE_00011,2025-01-13,2025-01,0.99,26.151776205863083,78761.39377271003,23263.3454375972,5826.569788114108,87972.38028717042,7.1,7,6.8,0.986
CBRE_00011,2025-02-12,2025-02,0.9838464489007668,25.820184790216647,88003.44025361411,23550.175000000003,5430.367221574555,88537.225,6.6,4,7.2,0.969
CBRE_00011,2025-03-14,2025-03,0.99,26.025588638544747,80165.32433210127,23263.3454375972,6554.706511556707,87972.38028717042,8.3,11,6.5,0.961
CBRE_00011,2025-04-13,2025-04,0.99,26.596799111823763,82684.01961521844,22479.7125,5904.057691529492,86429.19583333333,8.7,3,4.8,0.945
CBRE_00011,2025-05-13,2025-05,0.9294303651592449,26.033310021309546,77372.01416926907,21409.25,5851.676465149055,84321.16666666667,7.7,7,2.7,0.988
CBRE_00011,2025-06-12,2025-06,0.9019081676864678,26.01873759524497,76396.91006645323,20338.787500000002,5661.236456676765,82213.13750000001,8.2,12,6.6,0.973
CBRE_00011,2025-07-12,2025-07,0.9172812659540069,26.23406710584785,70691.50990030293,19555.1545624028,5086.746310057466,80669.95304616292,6.8,5,9.7,0.951
CBRE_00011,2025-08-11,2025-08,0.8982105412054391,26.701384510447063,77248.30319180043,19268.325,5692.706742850702,80105.10833333334,6.9,13,2.2,0.963
CBRE_00011,2025-09-10,2025-09,0.9169593198757926,26.42606106490343,77132.95147124131,19555.1545624028,6364.505112119043,80669.95304616292,6.6,14,5.3,0.99
CBRE_00011,2025-10-10,2025-10,0.9454306584872005,26.263153432546382,77357.03319154425,20338.787499999995,6634.598650915855,82213.1375,7.7,7,8.7,0.96
CBRE_00012,2023-11-20,2023-11,0.9499073828949128,9.252760132065635,-48417.08642633116,57780.916666666664,18557.751705056013,249366.08333333334,8.0,10,2.4,0.956
CBRE_00012,2023-12-20,2023-12,0.934664889693082,9.093682066803806,-50629.827996412554,60669.9625,15467.079766242665,255600.23541666666,8.3,8,6.6,0.943
CBRE_00012,2024-01-19,2024-01,0.930748157413134,9.173578047531054,-47031.46011000934,62784.89083539516,14250.120326073864,260163.95148377804,8.1,10,6.5,0.953
CBRE_00012,2024-02-18,2024-02,0.9841809634942859,9.131871749796078,-52102.62901501809,63559.00833333334,16679.495041084883,261834.3875,8.8,5,7.5,0.959
CBRE_00012,2024-03-19,2024-03,0.9518094137123878,9.234282156560635,-50465.86051373346,62784.89083539516,17949.966435580187,260163.95148377804,7.1,11,7.8,0.955
CBRE_00012,2024-04-18,2024-04,0.9427826360384737,9.177748022839193,-48673.29076657104,60669.9625,15856.79680698584,255600.23541666666,6.7,8,3.5,0.961
CBRE_00012,2024-05-18,2024-05,0.9068242900766743,9.281606401564964,-46808.58713266565,57780.916666666664,17102.03486127379,249366.08333333334,6.8,9,9.3,0.987
CBRE_00012,2024-06-17,2024-06,0.8702045981870186,9.04035777037993,-47134.6190210608,54891.870833333334,15393.276360334594,243131.93125,8.7,7,6.0,0.987
CBRE_00012,2024-07-17,2024-07,0.8545623175980944,9.177029006428038,-45453.6546842305,52776.942497938166,14727.604312685138,238568.21518288864,8.0,8,4.1,0.976
CBRE_00012,2024-08-16,2024-08,0.8380317362041904,9.233677502393723,-47334.16642193556,52002.825,15722.63273747705,236897.77916666667,7.6,10,3.3,0.988
CBRE_00012,2024-09-15,2024-09,0.860263330847497,9.14587592925564,-45708.14354294923,52776.942497938166,20527.875235034306,238568.21518288864,6.9,7,7.8,0.953
CBRE_00012,2024-10-15,2024-10,0.8666416971538103,9.1658760507914,-48807.03473042092,54891.87083333333,16169.935670348876,243131.93125,8.6,8,7.3,0.974
CBRE_00012,2024-11-14,2024-11,0.9225612271892861,9.35556771885901,-45967.1774884465,57780.916666666664,15661.027780295235,249366.08333333334,8.3,7,5.4,0.961
CBRE_00012,2024-12-14,2024-12,0.953589259866028,9.213783970794637,-49836.01788836355,60669.9625,17350.88231268045,255600.23541666666,8.1,7,5.4,0.945
CBRE_00012,2025-01-13,2025-01,0.950527722141399,9.227493499742087,-49784.62577947394,62784.89083539516,14720.453196881614,260163.95148377804,7.0,15,3.2,0.987
CBRE_00012,2025-02-12,2025-02,0.9294350098797902,9.253201547665515,-51697.26064524577,63559.00833333334,14724.26738886618,261834.3875,7.4,10,9.8,0.976
CBRE_00012,2025-03-14,2025-03,0.9577064590232369,9.250228594216582,-49974.40200766241,62784.89083539516,15053.4768688869,260163.95148377804,7.5,10,3.5,0.962
CBRE_00012,2025-04-13,2025-04,0.9477207887141069,9.298952675654228,-49781.18225041472,60669.9625,15575.874706733543,255600.23541666666,7.5,10,2.3,0.944
CBRE_00012,2025-05-13,2025-05,0.9230253593894274,9.302629976360844,-48765.8487163555,57780.916666666664,15606.81187726426,249366.08333333334,8.1,8,9.9,0.946
CBRE_00012,2025-06-12,2025-06,0.8723320021180716,9.424765920334252,-48019.50641684329,54891.870833333334,17322.96960114812,243131.93125000002,7.5,9,2.6,0.963
CBRE_00012,2025-07-12,2025-07,0.8915447232143151,9.19474769695472,-48346.222604722425,52776.942497938166,12688.560682069068,238568.21518288864,6.6,9,4.9,0.949
CBRE_00012,2025-08-11,2025-08,0.8848651784378871,9.601227170712079,-44997.14228707827,52002.825,15473.294539251223,236897.77916666667,7.0,12,4.1,0.943
CBRE_00012,2025-09-10,2025-09,0.8575754037725326,9.355930933242902,-47055.40894379215,52776.94249793816,17326.288206839235,238568.21518288864,6.9,14,4.1,0.971
CBRE_00012,2025-10-10,2025-10,0.9037373365927494,9.314059964231172,-47722.905913416434,54891.87083333332,13115.58033438431,243131.93125,7.5,12,5.2,0.983
CBRE_00013,2023-11-20,2023-11,0.9241221389302766,15.449885563632197,17154.751371323586,35628.333333333336,15213.270528193949,192135.5,8.1,10,8.4,0.983
CBRE_00013,2023-12-20,2023-12,0.99,15.200304844032274,17085.563691697087,37409.75000000001,15592.447435915552,196938.88749999998,6.9,7,9.2,0.982
CBRE_00013,2024-01-19,2024-01,0.9617894932709201,15.165550710937765,16568.60946356422,38713.83750944999,12568.547033680306,200455.21119844125,7.7,5,9.5,0.973
CBRE_00013,2024-02-18,2024-02,0.975697281364843,15.140943454028388,17717.014268378163,39191.16666666667,13778.586045774287,201742.275,7.8,6,2.3,0.976
CBRE_00013,2024-03-19,2024-03,0.99,15.328852944176585,18357.029639375578,38713.83750944999,13543.041834350382,200455.21119844125,7.9,7,5.0,0.946
CBRE_00013,2024-04-18,2024-04,0.9732976235072691,15.392026730956463,18447.122268433715,37409.75000000001,13335.402835327948,196938.88749999998,8.2,14,5.6,0.982
