tenant_id,property_id,tenant_name,industry,credit_rating,lease_sqft,lease_start_date,lease_end_date,lease_term_years,base_rent_psf,annual_rent,rent_escalation_rate,security_deposit,renewal_probability,payment_history_score,tenant_improvements_cost
T_00176,CBRE_00018,Manufacturing Corp 176,Manufacturing,A,11015,2023-06-04,2028-06-02,5,20.738715815892025,225950,0.03,449848,0.71,0.87,547385
T_00177,CBRE_00018,Government Corp 177,Finance,A,12039,2023-01-15,2026-01-14,3,21.26025337547061,249656,0.025,491683,0.7,0.91,457659
T_00178,CBRE_00019,Finance Corp 178,Manufacturing,BBB,25511,2019-09-30,2026-09-28,7,31.287510581184257,845068,0.033,1687298,0.62,0.96,1286531
T_00179,CBRE_00019,Education Corp 179,Consulting,B,2150,2022-11-19,2029-11-17,7,35.00948737474552,66502,0.036,142215,0.7,0.99,103992
T_00180,CBRE_00019,Retail Corp 180,Government,BBB,4148,2023-10-01,2028-09-29,5,33.83618795571752,133295,0.028,274376,0.71,1.0,179222
T_00181,CBRE_00019,Government Corp 181,Retail,BBB,1911,2021-09-28,2028-09-26,7,30.47144217629423,66515,0.037,126391,0.81,0.87,39383
T_00182,CBRE_00019,Non-Profit Corp 182,Technology,BB,3876,2020-12-22,2023-12-22,3,35.57418643443273,132338,0.027,256345,0.92,0.98,188491
T_00183,CBRE_00019,Finance Corp 183,Government,A,2788,2023-10-26,2028-10-24,5,36.35790957536026,95521,0.028,184374,0.8,0.91,154803
T_00184,CBRE_00019,Retail Corp 184,Finance,BB,3171,2019-01-19,2024-01-18,5,32.989003035102456,110197,0.037,209742,0.74,0.85,95760
T_00185,CBRE_00019,Education Corp 185,Manufacturing,A,4567,2021-07-14,2024-07-13,3,34.72993713943824,157396,0.024,302053,0.9,0.89,236196
T_00186,CBRE_00019,Legal Corp 186,Manufacturing,BBB,3192,2022-05-25,2025-05-24,3,31.34126074813867,111947,0.028,211088,0.76,0.95,161092
T_00187,CBRE_00019,Legal Corp 187,Government,CCC,2360,2018-07-08,2023-07-07,5,31.31907206191812,81508,0.029,156077,0.83,0.88,91604
T_00188,CBRE_00019,Consulting Corp 188,Retail,BBB,4777,2022-09-04,2029-09-02,7,30.301340498084212,145809,0.028,315967,0.86,0.97,98339
T_00189,CBRE_00019,Consulting Corp 189,Retail,BBB,2676,2021-09-18,2031-09-16,10,31.546800861334955,86542,0.029,176975,0.83,0.86,95199
T_00190,CBRE_00019,Education Corp 190,Non-Profit,BBB,3701,2023-02-21,2028-02-20,5,34.78117981768981,111627,0.038,244764,0.66,0.87,198452
T_00191,CBRE_00019,Healthcare Corp 191,Non-Profit,AA,4420,2021-04-15,2026-04-14,5,32.280692522861926,144715,0.032,292312,0.78,0.92,258040
T_00192,CBRE_00019,Government Corp 192,Retail,AA,2211,2023-04-29,2030-04-27,7,32.95684408994615,72885,0.026,146237,0.93,0.89,69731
T_00193,CBRE_00019,Technology Corp 193,Technology,BB,2370,2019-08-27,2024-08-25,5,34.671665174365785,83291,0.024,156757,0.61,1.0,48760
T_00194,CBRE_00019,Finance Corp 194,Government,B,4715,2021-03-15,2024-03-14,3,29.835138867031898,140500,0.03,311823,0.77,0.87,187550
T_00195,CBRE_00019,Technology Corp 195,Finance,AA,2943,2019-12-26,2022-12-25,3,30.73212177203397,91538,0.026,194619,0.89,0.99,106671
T_00196,CBRE_00019,Healthcare Corp 196,Government,BB,2028,2018-12-05,2025-12-03,7,36.16010909282004,60543,0.035,134109,0.78,0.99,87284
T_00197,CBRE_00019,Government Corp 197,Technology,A,3056,2022-08-20,2029-08-18,7,30.474183867589083,99693,0.024,202093,0.75,1.0,131280
T_00198,CBRE_00019,Manufacturing Corp 198,Legal,BBB,3853,2023-04-17,2028-04-15,5,33.06779946784245,122480,0.031,254807,0.78,0.85,120580
T_00199,CBRE_00019,Healthcare Corp 199,Consulting,A,1785,2019-09-17,2029-09-14,10,35.57330539706421,60263,0.029,118093,0.68,0.96,100284
T_00200,CBRE_00019,Healthcare Corp 200,Consulting,BBB,2373,2019-01-26,2022-01-25,3,31.204808883892024,82759,0.025,156972,0.91,0.98,81870
T_00201,CBRE_00019,Finance Corp 201,Retail,AA,2859,2023-11-25,2026-11-24,3,30.664648237859698,95733,0.023,189103,0.7,0.95,58969
T_00202,CBRE_00019,Consulting Corp 202,Finance,BBB,2196,2018-02-15,2021-02-14,3,31.237037773628604,79290,0.034,145215,0.94,0.98,86332
T_00203,CBRE_00019,Retail Corp 203,Healthcare,A,3775,2019-03-27,2024-03-25,5,34.26284939889261,122194,0.036,249676,0.61,0.95,173621
T_00204,CBRE_00019,Technology Corp 204,Manufacturing,A,4651,2019-02-16,2022-02-15,3,35.82819840522702,161654,0.033,307608,0.69,0.95,257986
T_00205,CBRE_00019,Consulting Corp 205,Legal,AA,2359,2022-08-20,2027-08-19,5,34.81252891459378,72812,0.025,156009,0.87,0.96,71158
T_00206,CBRE_00019,Manufacturing Corp 206,Finance,BB,4651,2022-08-19,2032-08-16,10,32.35904586530698,142436,0.026,307614,0.67,0.94,159408
T_00207,CBRE_00019,Finance Corp 207,Technology,BB,2566,2018-06-04,2021-06-03,3,32.78198280873655,78197,0.025,169716,0.74,0.96,58811
T_00208,CBRE_00019,Legal Corp 208,Government,BB,3743,2018-12-19,2023-12-18,5,30.941407226375055,125925,0.039,247538,0.81,0.94,185102
T_00209,CBRE_00019,Finance Corp 209,Healthcare,BBB,2689,2020-05-22,2030-05-20,10,33.96253833099401,88594,0.034,177871,0.93,0.9,141874
T_00210,CBRE_00019,Non-Profit Corp 210,Legal,BB,3727,2018-09-01,2023-08-31,5,32.345624405639676,119587,0.029,246535,0.86,0.93,195925
T_00211,CBRE_00019,Education Corp 211,Government,BBB,4019,2020-06-16,2025-06-15,5,31.62078619873631,131924,0.039,265827,0.85,0.85,99113
T_00212,CBRE_00019,Technology Corp 212,Technology,AA,4596,2022-05-25,2025-05-24,3,32.6570570605232,143935,0.04,303952,0.79,0.95,143165
T_00213,CBRE_00019,Retail Corp 213,Finance,BB,2652,2021-06-03,2031-06-01,10,35.950761558383405,90618,0.025,175435,0.87,0.9,99785
T_00214,CBRE_00019,Manufacturing Corp 214,Healthcare,AA,2499,2020-06-12,2023-06-12,3,34.285454859950974,87275,0.031,165307,0.66,0.91,125785
T_00215,CBRE_00019,Government Corp 215,Finance,BB,3827,2021-05-24,2028-05-22,7,33.79639389593643,128585,0.04,253128,0.7,0.97,165548
T_00216,CBRE_00019,Legal Corp 216,Manufacturing,BBB,4764,2020-11-02,2030-10-31,10,31.115853735202204,157650,0.034,315068,0.87,0.85,191504
T_00217,CBRE_00019,Finance Corp 217,Finance,BB,2373,2023-02-14,2026-02-13,3,31.522735326809055,76226,0.039,156956,0.68,0.86,54039
T_00218,CBRE_00019,Finance Corp 218,Retail,A,3243,2020-12-20,2023-12-20,3,31.570830809695103,97330,0.024,214463,0.83,0.92,168267
T_00219,CBRE_00019,Retail Corp 219,Consulting,AA,1812,2022-09-18,2029-09-16,7,31.83989329355934,55336,0.029,119813,0.79,0.88,38160
T_00220,CBRE_00019,Healthcare Corp 220,Manufacturing,A,3936,2021-07-08,2031-07-06,10,34.15403520925715,128454,0.021,260305,0.77,0.93,213264
T_00221,CBRE_00020,Healthcare Corp 221,Healthcare,A,10596,2021-09-24,2024-09-23,3,31.758458715818655,322842,0.029,699336,0.94,0.93,526359
T_00222,CBRE_00020,Finance Corp 222,Education,A,20807,2023-05-06,2030-05-04,7,35.737229449540116,723711,0.02,1373242,0.86,0.96,829618
T_00223,CBRE_00020,Non-Profit Corp 223,Technology,BBB,9603,2023-01-06,2028-01-05,5,31.54358472230025,327985,0.036,633817,0.91,0.87,508150
T_00224,CBRE_00020,Non-Profit Corp 224,Healthcare,BB,13276,2020-06-13,2025-06-12,5,35.05311995189736,454267,0.031,876229,0.93,0.97,326909
T_00225,CBRE_00021,Government Corp 225,Retail,B,10706,2020-12-22,2027-12-21,7,20.904508905857956,265551,0.028,489050,0.92,0.86,520416
T_00226,CBRE_00021,Legal Corp 226,Healthcare,BBB,18065,2020-01-14,2025-01-12,5,22.974901645857134,381001,0.024,825216,0.88,0.93,871518
T_00227,CBRE_00021,Manufacturing Corp 227,Non-Profit,BBB,15642,2020-07-12,2023-07-12,3,20.84647017798371,385471,0.04,714505,0.65,0.89,322763
T_00228,CBRE_00022,Government Corp 228,Legal,AA,24228,2019-06-14,2024-06-12,5,6.551787122991476,153476,0.029,330954,0.65,0.92,698738
T_00229,CBRE_00022,Finance Corp 229,Finance,BBB,23821,2022-06-20,2027-06-19,5,6.396171238030158,172315,0.04,325392,0.94,0.97,874802
T_00230,CBRE_00022,Healthcare Corp 230,Finance,B,16101,2023-05-12,2028-05-10,5,6.4818721951799185,107735,0.027,219944,0.87,0.99,869329
T_00231,CBRE_00022,Non-Profit Corp 231,Manufacturing,BBB,24955,2020-11-21,2025-11-20,5,6.778729748655173,185844,0.027,340883,0.78,0.86,1349782
T_00232,CBRE_00023,Retail Corp 232,Manufacturing,BBB,4137,2019-10-11,2029-10-08,10,21.822507102821735,90363,0.031,200314,0.75,0.92,148999
T_00233,CBRE_00023,Retail Corp 233,Healthcare,BB,6507,2022-08-15,2027-08-14,5,23.30891616243562,163870,0.039,315059,0.76,0.89,369002
T_00234,CBRE_00023,Legal Corp 234,Consulting,A,4462,2023-10-11,2026-10-10,3,23.056740020542232,111008,0.039,216065,0.84,0.99,229207
T_00235,CBRE_00023,Finance Corp 235,Legal,A,5635,2022-08-19,2029-08-17,7,22.714427128835876,141082,0.032,272869,0.76,0.86,133399
T_00236,CBRE_00023,Education Corp 236,Non-Profit,BB,5862,2020-11-05,2025-11-04,5,26.217928113981564,143100,0.03,283862,0.7,0.9,304038
T_00237,CBRE_00023,Non-Profit Corp 237,Non-Profit,BBB,4356,2021-03-24,2024-03-23,3,24.040312224357052,108687,0.029,210901,0.65,0.93,245100
T_00238,CBRE_00024,Consulting Corp 238,Technology,BB,10609,2022-12-25,2025-12-24,3,24.43747552787358,267749,0.031,540635,0.95,0.86,447818
T_00239,CBRE_00024,Consulting Corp 239,Legal,BBB,19885,2018-08-05,2025-08-03,7,24.88862679589392,522668,0.022,1013356,0.86,0.86,549304
T_00240,CBRE_00025,Education Corp 240,Non-Profit,A,21067,2020-04-21,2023-04-21,3,31.69418606833055,633600,0.022,1337333,0.88,0.93,553517
T_00241,CBRE_00025,Education Corp 241,Legal,BBB,5996,2021-02-03,2026-02-02,5,33.09777983359396,172416,0.026,380597,0.81,0.9,305779
T_00242,CBRE_00025,Manufacturing Corp 242,Consulting,BBB,7108,2020-08-08,2023-08-08,3,31.4255665962698,210666,0.027,451207,0.71,0.87,297651
T_00243,CBRE_00025,Technology Corp 243,Legal,AA,7799,2019-02-02,2026-01-31,7,31.331264073455475,252960,0.034,495086,0.84,0.96,359204
T_00244,CBRE_00025,Government Corp 244,Manufacturing,BB,3668,2018-11-07,2028-11-04,10,32.92599935223083,116751,0.037,232813,0.95,0.97,163204
T_00245,CBRE_00025,Finance Corp 245,Legal,B,3573,2020-05-31,2023-05-31,3,33.06133686410396,107543,0.038,226829,0.82,0.99,211604
T_00246,CBRE_00025,Government Corp 246,Non-Profit,CCC,3106,2020-04-01,2025-03-31,5,34.877395118215546,99920,0.023,197181,0.66,0.96,135671
T_00247,CBRE_00025,Finance Corp 247,Education,A,6473,2018-03-26,2023-03-25,5,33.550329119551364,201764,0.034,410900,0.81,1.0,372266
T_00248,CBRE_00025,Technology Corp 248,Retail,B,5726,2021-08-22,2028-08-20,7,28.99851630645312,174538,0.026,363464,0.75,0.88,228157
T_00249,CBRE_00026,Retail Corp 249,Healthcare,BB,22938,2019-12-02,2024-11-30,5,29.809730972507253,804996,0.039,1497393,0.82,0.98,579364
T_00250,CBRE_00026,Manufacturing Corp 250,Non-Profit,BBB,15681,2020-10-30,2025-10-29,5,31.344286886043676,525883,0.027,1023654,0.9,0.95,448663
T_00251,CBRE_00026,Manufacturing Corp 251,Retail,CCC,10105,2020-04-29,2023-04-29,3,30.973688444229165,313181,0.039,659684,0.92,0.89,551647
T_00252,CBRE_00026,Education Corp 252,Healthcare,A,9062,2019-01-30,2024-01-29,5,35.65484690954974,301104,0.036,591591,0.62,0.87,476512
T_00253,CBRE_00027,Government Corp 253,Finance,A,22165,2018-12-31,2025-12-29,7,51.754567115116245,1015145,0.032,2214727,0.69,0.99,700193
T_00254,CBRE_00027,Technology Corp 254,Non-Profit,A,4857,2021-09-10,2026-09-09,5,50.435062854375815,259175,0.029,485347,0.65,0.91,282596
T_00255,CBRE_00027,Finance Corp 255,Technology,AA,3093,2019-06-07,2024-06-05,5,48.41076584965466,168120,0.021,309012,0.86,0.98,96125
T_00256,CBRE_00027,Consulting Corp 256,Legal,BB,3864,2020-08-07,2027-08-06,7,47.38685647690501,193946,0.024,386096,0.7,0.93,190886
T_00257,CBRE_00027,Technology Corp 257,Technology,AA,3215,2018-05-21,2023-05-20,5,52.403114310184016,161268,0.025,321238,0.7,0.93,141677
T_00258,CBRE_00027,Manufacturing Corp 258,Education,BBB,7938,2018-03-20,2025-03-18,7,46.97776706638077,408548,0.035,793124,0.64,0.89,229008
T_00259,CBRE_00027,Consulting Corp 259,Education,CCC,4757,2020-01-15,2030-01-12,10,51.81573528579099,241090,0.034,475307,0.87,0.96,110720
T_00260,CBRE_00027,Manufacturing Corp 260,Manufacturing,A,4381,2019-04-17,2024-04-15,5,52.828626236123675,229703,0.02,437729,0.7,0.94,108690
T_00261,CBRE_00028,Manufacturing Corp 261,Finance,BBB,22422,2022-04-30,2027-04-29,5,31.991358624459448,794770,0.035,1463708,0.68,0.94,1066112
T_00262,CBRE_00028,Education Corp 262,Education,B,3488,2020-02-23,2030-02-20,10,32.3614938471432,116957,0.025,227699,0.74,0.98,73834
T_00263,CBRE_00028,Non-Profit Corp 263,Healthcare,AA,5627,2021-11-23,2026-11-22,5,35.12657241786191,170527,0.033,367344,0.74,0.91,284712
T_00264,CBRE_00028,Consulting Corp 264,Finance,BB,5446,2022-06-09,2032-06-06,10,29.434959635708566,183774,0.026,355501,0.76,0.86,170366
T_00265,CBRE_00028,Consulting Corp 265,Finance,BBB,6172,2020-11-27,2025-11-26,5,34.82842920422741,201983,0.035,402887,0.61,0.92,345939
T_00266,CBRE_00028,Education Corp 266,Legal,BBB,3947,2022-07-26,2025-07-25,3,32.628404576470984,124879,0.023,257633,0.89,0.98,164269
T_00267,CBRE_00028,Healthcare Corp 267,Education,AA,4055,2021-12-25,2028-12-23,7,29.462039286428418,131547,0.035,264715,0.76,0.86,193026
T_00268,CBRE_00028,Retail Corp 268,Manufacturing,BBB,6224,2019-05-07,2026-05-05,7,32.8773111475344,205021,0.026,406319,0.69,0.85,223229
T_00269,CBRE_00029,Non-Profit Corp 269,Finance,AA,22067,2021-11-16,2026-11-15,5,17.839508163323707,418708,0.038,816479,0.89,0.89,559693
T_00270,CBRE_00029,Consulting Corp 270,Manufacturing,A,395,2021-05-19,2026-05-18,5,19.336520063212223,7606,0.039,14607,0.67,0.96,8952
T_00271,CBRE_00029,Legal Corp 271,Technology,BBB,558,2021-05-20,2028-05-18,7,17.470569386189297,10132,0.04,20662,0.81,0.97,21218
T_00272,CBRE_00029,Legal Corp 272,Finance,B,588,2019-01-19,2024-01-18,5,16.804033659243657,11457,0.03,21751,0.93,0.91,28406
T_00273,CBRE_00029,Manufacturing Corp 273,Finance,B,325,2023-04-06,2030-04-04,7,18.956471812817323,6484,0.023,12012,0.82,0.97,10021
T_00274,CBRE_00029,Government Corp 274,Non-Profit,CCC,707,2019-05-24,2024-05-22,5,19.087000179454268,14179,0.029,26150,0.85,0.92,23414
T_00275,CBRE_00029,Non-Profit Corp 275,Technology,AA,581,2019-03-13,2022-03-12,3,18.93686891497015,11489,0.02,21480,0.62,0.92,28742
T_00276,CBRE_00029,Consulting Corp 276,Healthcare,A,375,2018-07-19,2028-07-16,10,20.07499192753803,6560,0.031,13862,0.72,0.87,8285
T_00277,CBRE_00029,Finance Corp 277,Technology,AA,493,2018-05-27,2021-05-26,3,16.657088112862297,8487,0.032,18238,0.89,0.88,11453
T_00278,CBRE_00029,Healthcare Corp 278,Technology,A,700,2020-06-26,2025-06-25,5,18.498863798712602,12630,0.033,25913,0.77,0.85,32208
T_00279,CBRE_00029,Healthcare Corp 279,Government,A,525,2018-04-24,2021-04-23,3,18.741742027259374,8844,0.036,19435,0.75,0.95,14174
T_00280,CBRE_00029,Retail Corp 280,Education,BBB,651,2020-07-22,2025-07-21,5,19.62434259543354,11606,0.029,24077,0.85,0.92,33661
T_00281,CBRE_00029,Education Corp 281,Consulting,CCC,662,2018-10-16,2023-10-15,5,19.097962537081052,13234,0.024,24484,0.77,0.99,21774
T_00282,CBRE_00029,Healthcare Corp 282,Retail,BBB,836,2019-06-17,2022-06-16,3,18.506431417709987,14843,0.038,30933,0.92,0.89,21929
T_00283,CBRE_00029,Healthcare Corp 283,Consulting,BBB,370,2023-11-24,2026-11-23,3,18.359156069581474,7366,0.026,13680,0.8,0.96,16208
T_00284,CBRE_00029,Finance Corp 284,Technology,BB,828,2018-06-09,2023-06-08,5,17.138977930025995,14014,0.024,30646,0.86,0.94,34476
T_00285,CBRE_00029,Retail Corp 285,Manufacturing,B,427,2021-07-20,2031-07-18,10,17.505081191182793,7378,0.031,15796,0.81,0.95,21201
T_00286,CBRE_00029,Consulting Corp 286,Education,BBB,627,2023-10-25,2026-10-24,3,19.772252615347305,12578,0.03,23204,0.82,0.85,18895
T_00287,CBRE_00029,Finance Corp 287,Consulting,A,444,2023-11-28,2028-11-26,5,19.194876034441847,8689,0.029,16412,0.91,0.98,24451
T_00288,CBRE_00029,Non-Profit Corp 288,Finance,BB,661,2022-10-29,2025-10-28,3,17.019509205811364,11355,0.023,24470,0.93,0.95,30566
T_00289,CBRE_00029,Government Corp 289,Government,BBB,601,2021-10-27,2028-10-25,7,18.660171723649203,10633,0.031,22246,0.66,0.96,31826
T_00290,CBRE_00029,Education Corp 290,Retail,BBB,772,2023-05-30,2028-05-28,5,19.203971653985988,14974,0.03,28577,0.94,0.99,28188
T_00291,CBRE_00029,Technology Corp 291,Government,AA,752,2019-10-28,2024-10-26,5,18.77370642873275,15032,0.036,27834,0.88,0.87,25831
T_00292,CBRE_00029,Non-Profit Corp 292,Healthcare,CCC,418,2020-02-04,2025-02-02,5,19.02440361808674,7193,0.025,15453,0.62,0.88,16503
T_00293,CBRE_00029,Retail Corp 293,Healthcare,BB,481,2020-12-29,2023-12-29,3,18.714978794429552,9513,0.024,17806,0.9,0.94,14750
T_00294,CBRE_00029,Consulting Corp 294,Finance,BBB,441,2023-09-14,2026-09-13,3,16.730777942503966,8957,0.024,16304,0.85,0.87,18332
T_00295,CBRE_00029,Non-Profit Corp 295,Finance,BBB,331,2023-02-26,2026-02-25,3,19.675158964393802,5906,0.033,12237,0.95,0.95,8086
T_00296,CBRE_00029,Legal Corp 296,Education,A,765,2020-08-14,2025-08-13,5,19.497758607445036,13485,0.035,28304,0.89,0.97,23685
T_00297,CBRE_00029,Technology Corp 297,Technology,B,514,2018-12-05,2025-12-03,7,19.84161397050425,8845,0.03,19003,0.77,0.98,10312
T_00298,CBRE_00029,Technology Corp 298,Legal,BBB,706,2023-04-05,2033-04-02,10,19.083387324539355,14288,0.035,26107,0.62,0.88,37297
T_00299,CBRE_00029,Technology Corp 299,Government,BBB,476,2022-02-21,2027-02-20,5,18.18787379659697,8044,0.028,17594,0.88,0.97,26484
T_00300,CBRE_00029,Retail Corp 300,Manufacturing,A,314,2019-12-31,2022-12-30,3,19.980801058808247,5808,0.035,11623,0.62,0.91,14755
T_00301,CBRE_00029,Healthcare Corp 301,Healthcare,AAA,361,2021-02-07,2028-02-06,7,20.075608400702986,7040,0.028,13350,0.73,0.87,18995
T_00302,CBRE_00029,Technology Corp 302,Education,A,723,2019-01-29,2024-01-28,5,18.255703515665743,12636,0.027,26738,0.83,0.98,25583
T_00303,CBRE_00029,Manufacturing Corp 303,Legal,AAA,679,2021-02-21,2031-02-19,10,17.63996223838919,11637,0.031,25121,0.84,0.86,15488
T_00304,CBRE_00029,Retail Corp 304,Legal,B,780,2019-06-14,2024-06-12,5,18.591098075991688,14068,0.037,28867,0.71,0.86,29492
T_00305,CBRE_00029,Manufacturing Corp 305,Retail,BB,732,2018-07-02,2023-07-01,5,20.242727347728646,14464,0.038,27085,0.85,0.99,19467
T_00306,CBRE_00029,Consulting Corp 306,Finance,BB,691,2018-04-29,2025-04-27,7,20.06503019111635,12600,0.04,25552,0.68,0.96,28563
T_00307,CBRE_00029,Non-Profit Corp 307,Retail,BBB,750,2019-06-08,2022-06-07,3,18.635759210657245,14235,0.036,27755,0.87,0.96,27974
T_00308,CBRE_00029,Finance Corp 308,Education,BBB,699,2022-06-26,2025-06-25,3,18.49597763117143,12189,0.023,25870,0.78,0.94,20694
T_00309,CBRE_00029,Technology Corp 309,Healthcare,B,619,2018-05-05,2023-05-04,5,20.08090434477328,10525,0.022,22918,0.77,0.94,22940
T_00310,CBRE_00029,Legal Corp 310,Education,B,471,2018-06-26,2028-06-23,10,17.741638372530733,9463,0.021,17418,0.72,0.95,19338
T_00311,CBRE_00029,Technology Corp 311,Manufacturing,CCC,594,2021-02-15,2024-02-15,3,18.26859544099953,11973,0.028,21970,0.81,0.92,27930
T_00312,CBRE_00029,Finance Corp 312,Government,BB,389,2023-03-06,2028-03-04,5,17.767326839729563,7019,0.023,14408,0.67,0.95,15744
T_00313,CBRE_00029,Consulting Corp 313,Consulting,AA,416,2022-01-04,2025-01-03,3,18.020287123756063,7503,0.036,15409,0.88,0.97,17776
T_00314,CBRE_00029,Retail Corp 314,Finance,A,470,2023-12-06,2028-12-04,5,17.635355567712505,8832,0.04,17406,0.76,0.99,26615
T_00315,CBRE_00029,Education Corp 315,Government,AA,429,2020-01-12,2027-01-10,7,18.890156142078688,8516,0.038,15886,0.6,0.91,13006
T_00316,CBRE_00029,Technology Corp 316,Retail,B,608,2020-02-13,2030-02-10,10,17.89830912828764,11326,0.034,22510,0.72,0.86,24468
T_00317,CBRE_00029,Legal Corp 317,Consulting,BBB,628,2022-01-26,2025-01-25,3,17.45980006745304,10878,0.037,23218,0.93,0.86,31750
T_00318,CBRE_00029,Non-Profit Corp 318,Consulting,BBB,543,2021-08-31,2031-08-29,10,19.303660275609424,9908,0.02,20092,0.83,0.94,13259
T_00319,CBRE_00029,Non-Profit Corp 319,Legal,A,548,2018-05-09,2021-05-08,3,19.947355192898346,9541,0.038,20279,0.76,0.99,19908
T_00320,CBRE_00029,Government Corp 320,Retail,BBB,386,2020-02-19,2025-02-17,5,18.17253785833725,6497,0.033,14283,0.93,0.99,16937
T_00321,CBRE_00029,Non-Profit Corp 321,Government,BBB,296,2022-06-30,2032-06-27,10,17.547136200221313,5141,0.023,10957,0.76,0.85,11195
T_00322,CBRE_00029,Legal Corp 322,Education,A,848,2023-06-11,2033-06-08,10,19.402957922660008,15123,0.036,31370,0.84,0.99,41101
T_00323,CBRE_00029,Legal Corp 323,Healthcare,BBB,519,2020-09-07,2027-09-06,7,19.131346150888984,8835,0.038,19186,0.75,0.99,25035
T_00324,CBRE_00029,Technology Corp 324,Manufacturing,BB,354,2023-07-24,2033-07-21,10,18.196527508032126,7145,0.025,13098,0.73,0.96,10378
T_00325,CBRE_00029,Technology Corp 325,Legal,A,578,2021-12-31,2026-12-30,5,18.97974316967299,10856,0.031,21400,0.89,0.88,28955
T_00326,CBRE_00029,Education Corp 326,Retail,BBB,718,2021-11-19,2026-11-18,5,18.110305492269656,13909,0.03,26575,0.72,0.94,38413
T_00327,CBRE_00029,Technology Corp 327,Retail,BB,320,2023-05-25,2030-05-23,7,19.949421205913836,5568,0.037,11834,0.71,0.99,9993
T_00328,CBRE_00029,Technology Corp 328,Manufacturing,AA,813,2022-09-17,2032-09-14,10,17.458700810466333,14868,0.04,30073,0.77,0.93,38832
T_00329,CBRE_00029,Consulting Corp 329,Finance,A,836,2023-05-29,2026-05-28,3,17.827988325515573,15501,0.022,30946,0.71,0.9,16864
T_00330,CBRE_00029,Legal Corp 330,Education,AA,487,2022-08-12,2027-08-11,5,17.99259617061781,8836,0.038,18003,0.71,0.91,24968
T_00331,CBRE_00029,Legal Corp 331,Manufacturing,B,717,2019-03-21,2026-03-19,7,20.1652502055435,13720,0.028,26534,0.77,0.95,37953
T_00332,CBRE_00029,Government Corp 332,Technology,CCC,498,2020-10-25,2025-10-24,5,20.121335987074758,9577,0.026,18433,0.68,0.86,24085
T_00333,CBRE_00029,Healthcare Corp 333,Consulting,A,572,2019-08-21,2022-08-20,3,16.8717426025399,10016,0.025,21149,0.95,0.89,16901
T_00334,CBRE_00029,Finance Corp 334,Technology,B,676,2020-02-21,2025-02-19,5,17.9085254767667,11749,0.027,25013,0.81,0.91,31716
T_00335,CBRE_00029,Legal Corp 335,Education,BB,420,2021-08-31,2026-08-30,5,17.032844079015085,7849,0.036,15532,0.73,0.96,22591
T_00336,CBRE_00029,Manufacturing Corp 336,Retail,BBB,752,2019-04-10,2024-04-08,5,17.23285110454801,14013,0.023,27840,0.75,0.91,36717
